"","cellcount","AreaMmsq","celltype","Layers","Brainno","imagename","Genotype","Age"
"1273",36,0.21771,"CalbnegRCE","L4","270416-M91-R3","270416-m91-R3_003","Mafb+/+","P21"
"1274",10,0.3753,"CalbnegRCE","L5","270416-M91-R3","270416-m91-R3_003","Mafb+/+","P21"
"1275",15,0.42079,"CalbnegRCE","L6","270416-M91-R3","270416-m91-R3_003","Mafb+/+","P21"
"1276",0,0.13793,"RCE","L1","270416-M91-R3","270416-m91-R3_004","Mafb+/+","P21"
"1277",23,0.41379,"RCE","L23","270416-M91-R3","270416-m91-R3_004","Mafb+/+","P21"
"1278",22,0.28544,"RCE","L4","270416-M91-R3","270416-m91-R3_004","Mafb+/+","P21"
"1279",94,0.40038,"RCE","L5","270416-M91-R3","270416-m91-R3_004","Mafb+/+","P21"
"1280",54,0.49808,"RCE","L6","270416-M91-R3","270416-m91-R3_004","Mafb+/+","P21"
"1281",0,0.13793,"RCE_Calb","L1","270416-M91-R3","270416-m91-R3_004","Mafb+/+","P21"
"1282",8,0.41379,"RCE_Calb","L23","270416-M91-R3","270416-m91-R3_004","Mafb+/+","P21"
"1283",2,0.28544,"RCE_Calb","L4","270416-M91-R3","270416-m91-R3_004","Mafb+/+","P21"
"1284",34,0.40038,"RCE_Calb","L5","270416-M91-R3","270416-m91-R3_004","Mafb+/+","P21"
"1285",20,0.49808,"RCE_Calb","L6","270416-M91-R3","270416-m91-R3_004","Mafb+/+","P21"
"1286",3,0.13793,"CalbnegRCE","L1","270416-M91-R3","270416-m91-R3_004","Mafb+/+","P21"
"1287",87,0.41379,"CalbnegRCE","L23","270416-M91-R3","270416-m91-R3_004","Mafb+/+","P21"
"1288",75,0.28544,"CalbnegRCE","L4","270416-M91-R3","270416-m91-R3_004","Mafb+/+","P21"
"1289",15,0.40038,"CalbnegRCE","L5","270416-M91-R3","270416-m91-R3_004","Mafb+/+","P21"
"1290",9,0.49808,"CalbnegRCE","L6","270416-M91-R3","270416-m91-R3_004","Mafb+/+","P21"
"1291",2,0.12099,"RCE","L1","270416-M91-R3","270416-m91-R3_005","Mafb+/+","P21"
"1292",24,0.37948,"RCE","L23","270416-M91-R3","270416-m91-R3_005","Mafb+/+","P21"
"1293",21,0.22365,"RCE","L4","270416-M91-R3","270416-m91-R3_005","Mafb+/+","P21"
"1294",115,0.4583,"RCE","L5","270416-M91-R3","270416-m91-R3_005","Mafb+/+","P21"
"1295",60,0.5353,"RCE","L6","270416-M91-R3","270416-m91-R3_005","Mafb+/+","P21"
"1296",0,0.12099,"RCE_Calb","L1","270416-M91-R3","270416-m91-R3_005","Mafb+/+","P21"
"1297",9,0.37948,"RCE_Calb","L23","270416-M91-R3","270416-m91-R3_005","Mafb+/+","P21"
"1298",1,0.22365,"RCE_Calb","L4","270416-M91-R3","270416-m91-R3_005","Mafb+/+","P21"
"1299",50,0.4583,"RCE_Calb","L5","270416-M91-R3","270416-m91-R3_005","Mafb+/+","P21"
"1300",32,0.5353,"RCE_Calb","L6","270416-M91-R3","270416-m91-R3_005","Mafb+/+","P21"
"1301",7,0.12099,"CalbnegRCE","L1","270416-M91-R3","270416-m91-R3_005","Mafb+/+","P21"
"1302",98,0.37948,"CalbnegRCE","L23","270416-M91-R3","270416-m91-R3_005","Mafb+/+","P21"
"1303",67,0.22365,"CalbnegRCE","L4","270416-M91-R3","270416-m91-R3_005","Mafb+/+","P21"
"1304",32,0.4583,"CalbnegRCE","L5","270416-M91-R3","270416-m91-R3_005","Mafb+/+","P21"
"1305",12,0.5353,"CalbnegRCE","L6","270416-M91-R3","270416-m91-R3_005","Mafb+/+","P21"
"1306",2,0.099832,"RCE","L1","270416-M91-R3","270416-m91-R3_006","Mafb+/+","P21"
"1307",34,0.43135,"RCE","L23","270416-M91-R3","270416-m91-R3_006","Mafb+/+","P21"
"1308",25,0.26747,"RCE","L4","270416-M91-R3","270416-m91-R3_006","Mafb+/+","P21"
"1309",130,0.47467,"RCE","L5","270416-M91-R3","270416-m91-R3_006","Mafb+/+","P21"
"1310",35,0.45584,"RCE","L6","270416-M91-R3","270416-m91-R3_006","Mafb+/+","P21"
"1311",0,0.099832,"RCE_Calb","L1","270416-M91-R3","270416-m91-R3_006","Mafb+/+","P21"
"1312",6,0.43135,"RCE_Calb","L23","270416-M91-R3","270416-m91-R3_006","Mafb+/+","P21"
"1313",0,0.26747,"RCE_Calb","L4","270416-M91-R3","270416-m91-R3_006","Mafb+/+","P21"
"1314",53,0.47467,"RCE_Calb","L5","270416-M91-R3","270416-m91-R3_006","Mafb+/+","P21"
"1315",16,0.45584,"RCE_Calb","L6","270416-M91-R3","270416-m91-R3_006","Mafb+/+","P21"
"1316",1,0.099832,"CalbnegRCE","L1","270416-M91-R3","270416-m91-R3_006","Mafb+/+","P21"
"1317",50,0.43135,"CalbnegRCE","L23","270416-M91-R3","270416-m91-R3_006","Mafb+/+","P21"
"1318",52,0.26747,"CalbnegRCE","L4","270416-M91-R3","270416-m91-R3_006","Mafb+/+","P21"
"1319",15,0.47467,"CalbnegRCE","L5","270416-M91-R3","270416-m91-R3_006","Mafb+/+","P21"
"1320",8,0.45584,"CalbnegRCE","L6","270416-M91-R3","270416-m91-R3_006","Mafb+/+","P21"
"1321",3,0.1087,"RCE","L1","270416-M91-R3","270416-m91-R3_007","Mafb+/+","P21"
"1322",27,0.374,"RCE","L23","270416-M91-R3","270416-m91-R3_007","Mafb+/+","P21"
"1323",30,0.24319,"RCE","L4","270416-M91-R3","270416-m91-R3_007","Mafb+/+","P21"
"1324",103,0.34821,"RCE","L5","270416-M91-R3","270416-m91-R3_007","Mafb+/+","P21"
"1325",66,0.51771,"RCE","L6","270416-M91-R3","270416-m91-R3_007","Mafb+/+","P21"
"1326",0,0.1087,"RCE_Calb","L1","270416-M91-R3","270416-m91-R3_007","Mafb+/+","P21"
"1327",7,0.374,"RCE_Calb","L23","270416-M91-R3","270416-m91-R3_007","Mafb+/+","P21"
"1328",1,0.24319,"RCE_Calb","L4","270416-M91-R3","270416-m91-R3_007","Mafb+/+","P21"
"1329",46,0.34821,"RCE_Calb","L5","270416-M91-R3","270416-m91-R3_007","Mafb+/+","P21"
"1330",34,0.51771,"RCE_Calb","L6","270416-M91-R3","270416-m91-R3_007","Mafb+/+","P21"
"1331",4,0.1087,"CalbnegRCE","L1","270416-M91-R3","270416-m91-R3_007","Mafb+/+","P21"
"1332",24,0.374,"CalbnegRCE","L23","270416-M91-R3","270416-m91-R3_007","Mafb+/+","P21"
"1333",55,0.24319,"CalbnegRCE","L4","270416-M91-R3","270416-m91-R3_007","Mafb+/+","P21"
"1334",27,0.34821,"CalbnegRCE","L5","270416-M91-R3","270416-m91-R3_007","Mafb+/+","P21"
"1335",31,0.51771,"CalbnegRCE","L6","270416-M91-R3","270416-m91-R3_007","Mafb+/+","P21"
"1336",1,0.17514,"RCE","L1","270416-M91-R3","270416-m91-R3_008","Mafb+/+","P21"
"1337",39,0.31135,"RCE","L23","270416-M91-R3","270416-m91-R3_008","Mafb+/+","P21"
"1338",33,0.20521,"RCE","L4","270416-M91-R3","270416-m91-R3_008","Mafb+/+","P21"
"1339",76,0.27951,"RCE","L5","270416-M91-R3","270416-m91-R3_008","Mafb+/+","P21"
"1340",51,0.31135,"RCE","L6","270416-M91-R3","270416-m91-R3_008","Mafb+/+","P21"
"1341",0,0.17514,"RCE_Calb","L1","270416-M91-R3","270416-m91-R3_008","Mafb+/+","P21"
"1342",4,0.31135,"RCE_Calb","L23","270416-M91-R3","270416-m91-R3_008","Mafb+/+","P21"
"1343",6,0.20521,"RCE_Calb","L4","270416-M91-R3","270416-m91-R3_008","Mafb+/+","P21"
"1344",43,0.27951,"RCE_Calb","L5","270416-M91-R3","270416-m91-R3_008","Mafb+/+","P21"
"1345",25,0.31135,"RCE_Calb","L6","270416-M91-R3","270416-m91-R3_008","Mafb+/+","P21"
"1346",4,0.17514,"CalbnegRCE","L1","270416-M91-R3","270416-m91-R3_008","Mafb+/+","P21"
"1347",8,0.31135,"CalbnegRCE","L23","270416-M91-R3","270416-m91-R3_008","Mafb+/+","P21"
"1348",26,0.20521,"CalbnegRCE","L4","270416-M91-R3","270416-m91-R3_008","Mafb+/+","P21"
"1349",15,0.27951,"CalbnegRCE","L5","270416-M91-R3","270416-m91-R3_008","Mafb+/+","P21"
"1350",23,0.31135,"CalbnegRCE","L6","270416-M91-R3","270416-m91-R3_008","Mafb+/+","P21"
"1351",1,0.10897,"RCE","L1","270416-M91-R3","270416-m91-R3_009","Mafb+/+","P21"
"1352",30,0.33371,"RCE","L23","270416-M91-R3","270416-m91-R3_009","Mafb+/+","P21"
"1353",32,0.27071,"RCE","L4","270416-M91-R3","270416-m91-R3_009","Mafb+/+","P21"
"1354",100,0.36265,"RCE","L5","270416-M91-R3","270416-m91-R3_009","Mafb+/+","P21"
"1355",40,0.42054,"RCE","L6","270416-M91-R3","270416-m91-R3_009","Mafb+/+","P21"
"1356",0,0.10897,"RCE_Calb","L1","270416-M91-R3","270416-m91-R3_009","Mafb+/+","P21"
"1357",5,0.33371,"RCE_Calb","L23","270416-M91-R3","270416-m91-R3_009","Mafb+/+","P21"
"1358",0,0.27071,"RCE_Calb","L4","270416-M91-R3","270416-m91-R3_009","Mafb+/+","P21"
"1359",51,0.36265,"RCE_Calb","L5","270416-M91-R3","270416-m91-R3_009","Mafb+/+","P21"
"1360",20,0.42054,"RCE_Calb","L6","270416-M91-R3","270416-m91-R3_009","Mafb+/+","P21"
"1361",2,0.10897,"CalbnegRCE","L1","270416-M91-R3","270416-m91-R3_009","Mafb+/+","P21"
"1362",29,0.33371,"CalbnegRCE","L23","270416-M91-R3","270416-m91-R3_009","Mafb+/+","P21"
"1363",82,0.27071,"CalbnegRCE","L4","270416-M91-R3","270416-m91-R3_009","Mafb+/+","P21"
"1364",21,0.36265,"CalbnegRCE","L5","270416-M91-R3","270416-m91-R3_009","Mafb+/+","P21"
"1365",13,0.42054,"CalbnegRCE","L6","270416-M91-R3","270416-m91-R3_009","Mafb+/+","P21"
"1366",2,0.088288,"RCE","L1","270416-M91-R3","270416-m91-R3_010","Mafb+/+","P21"
"1367",23,0.29009,"RCE","L23","270416-M91-R3","270416-m91-R3_010","Mafb+/+","P21"
"1368",25,0.175,"RCE","L4","270416-M91-R3","270416-m91-R3_010","Mafb+/+","P21"
"1369",71,0.26959,"RCE","L5","270416-M91-R3","270416-m91-R3_010","Mafb+/+","P21"
"1370",42,0.33738,"RCE","L6","270416-M91-R3","270416-m91-R3_010","Mafb+/+","P21"
"1371",0,0.088288,"RCE_Calb","L1","270416-M91-R3","270416-m91-R3_010","Mafb+/+","P21"
"1372",7,0.29009,"RCE_Calb","L23","270416-M91-R3","270416-m91-R3_010","Mafb+/+","P21"
"1373",3,0.175,"RCE_Calb","L4","270416-M91-R3","270416-m91-R3_010","Mafb+/+","P21"
"1374",31,0.26959,"RCE_Calb","L5","270416-M91-R3","270416-m91-R3_010","Mafb+/+","P21"
"1375",25,0.33738,"RCE_Calb","L6","270416-M91-R3","270416-m91-R3_010","Mafb+/+","P21"
"1376",2,0.088288,"CalbnegRCE","L1","270416-M91-R3","270416-m91-R3_010","Mafb+/+","P21"
"1377",35,0.29009,"CalbnegRCE","L23","270416-M91-R3","270416-m91-R3_010","Mafb+/+","P21"
"1378",91,0.175,"CalbnegRCE","L4","270416-M91-R3","270416-m91-R3_010","Mafb+/+","P21"
"1379",35,0.26959,"CalbnegRCE","L5","270416-M91-R3","270416-m91-R3_010","Mafb+/+","P21"
"1380",27,0.33738,"CalbnegRCE","L6","270416-M91-R3","270416-m91-R3_010","Mafb+/+","P21"
