"","Genotype","dist","brainno","Imean"
"4279","Mafb-fl/+","79","HER3",270.867692307692
"4280","Mafb-fl/+","80","HER3",272.281538461538
"4281","Mafb-fl/+","81","HER3",272.313846153846
"4282","Mafb-fl/+","82","HER3",271.333846153846
"4283","Mafb-fl/+","83","HER3",271.209230769231
"4284","Mafb-fl/+","84","HER3",271.76
"4285","Mafb-fl/+","85","HER3",271.041538461538
"4286","Mafb-fl/+","86","HER3",269.953846153846
"4287","Mafb-fl/+","87","HER3",268.680769230769
"4288","Mafb-fl/+","88","HER3",267.639230769231
"4289","Mafb-fl/+","89","HER3",266.501538461538
"4290","Mafb-fl/+","90","HER3",266.273846153846
"4291","Mafb-fl/+","91","HER3",267.372307692308
"4292","Mafb-fl/+","92","HER3",267.866153846154
"4293","Mafb-fl/+","93","HER3",267.47
"4294","Mafb-fl/+","94","HER3",266.173076923077
"4295","Mafb-fl/+","95","HER3",264.068461538462
"4296","Mafb-fl/+","96","HER3",261.473076923077
"4297","Mafb-fl/+","97","HER3",259.048461538462
"4298","Mafb-fl/+","98","HER3",256.230769230769
"4299","Mafb-fl/+","99","HER3",252.045384615385
"4300","Mafb-fl/+","100","HER3",250.803846153846
"4301","Mafb-fl/+","101","HER3",250.228461538462
"4302","Mafb-fl/+","102","HER3",248.567692307692
"4303","Mafb-fl/+","103","HER3",245.216923076923
"4304","Mafb-fl/+","104","HER3",244.312307692308
"4305","Mafb-fl/+","105","HER3",244.045384615385
"4306","Mafb-fl/+","106","HER3",244.19
"4307","Mafb-fl/+","107","HER3",244.766153846154
"4308","Mafb-fl/+","108","HER3",246.428461538462
"4309","Mafb-fl/+","109","HER3",248.539230769231
"4310","Mafb-fl/+","110","HER3",249.45
"4311","Mafb-fl/+","111","HER3",250.065384615385
"4312","Mafb-fl/+","112","HER3",249.980769230769
"4313","Mafb-fl/+","113","HER3",248.106153846154
"4314","Mafb-fl/+","114","HER3",247.503846153846
"4315","Mafb-fl/+","115","HER3",246.87
"4316","Mafb-fl/+","116","HER3",247.98
"4317","Mafb-fl/+","117","HER3",246.278461538462
"4318","Mafb-fl/+","118","HER3",247.935384615385
"4319","Mafb-fl/+","119","HER3",251.736153846154
"4320","Mafb-fl/+","120","HER3",252.003846153846
"4321","Mafb-fl/+","121","HER3",248.365384615385
"4322","Mafb-fl/+","122","HER3",245.715384615385
"4323","Mafb-fl/+","123","HER3",244.647692307692
"4324","Mafb-fl/+","124","HER3",242.676923076923
"4325","Mafb-fl/+","125","HER3",240.092307692308
"4326","Mafb-fl/+","126","HER3",239.450769230769
"4327","Mafb-fl/+","127","HER3",238.533846153846
"4328","Mafb-fl/+","128","HER3",238.137692307692
"4329","Mafb-fl/+","129","HER3",239.573846153846
"4330","Mafb-fl/+","130","HER3",240.043076923077
"4331","Mafb-fl/+","131","HER3",237.948461538462
"4332","Mafb-fl/+","132","HER3",236.488461538462
"4333","Mafb-fl/+","133","HER3",236.283076923077
"4334","Mafb-fl/+","134","HER3",235.933846153846
"4335","Mafb-fl/+","135","HER3",234.946923076923
"4336","Mafb-fl/+","136","HER3",232.993076923077
"4337","Mafb-fl/+","137","HER3",231.858461538462
"4338","Mafb-fl/+","138","HER3",231.543076923077
"4339","Mafb-fl/+","139","HER3",231.750769230769
"4340","Mafb-fl/+","140","HER3",231.046153846154
"4341","Mafb-fl/+","141","HER3",230.522307692308
"4342","Mafb-fl/+","142","HER3",232.993846153846
"4343","Mafb-fl/+","143","HER3",231.915384615385
"4344","Mafb-fl/+","144","HER3",230.128461538462
"4345","Mafb-fl/+","145","HER3",228.171538461538
"4346","Mafb-fl/+","146","HER3",226.496153846154
"4347","Mafb-fl/+","147","HER3",225.56
"4348","Mafb-fl/+","148","HER3",224.799230769231
"4349","Mafb-fl/+","149","HER3",225.07
"4350","Mafb-fl/+","150","HER3",227.833076923077
"4351","Mafb-fl/+","151","HER3",229.984615384615
"4352","Mafb-fl/+","152","HER3",234.478461538462
"4353","Mafb-fl/+","153","HER3",234.474615384615
"4354","Mafb-fl/+","154","HER3",231.800769230769
"4355","Mafb-fl/+","155","HER3",228.890769230769
"4356","Mafb-fl/+","156","HER3",227.05
"4357","Mafb-fl/+","157","HER3",229.956923076923
"4358","Mafb-fl/+","158","HER3",231.747692307692
"4359","Mafb-fl/+","159","HER3",232.136153846154
"4360","Mafb-fl/+","160","HER3",231.726923076923
"4361","Mafb-fl/+","161","HER3",231.583076923077
"4362","Mafb-fl/+","162","HER3",229.630769230769
"4363","Mafb-fl/+","163","HER3",228.172307692308
"4364","Mafb-fl/+","164","HER3",226.960769230769
"4365","Mafb-fl/+","165","HER3",226.359230769231
"4366","Mafb-fl/+","166","HER3",226.404615384615
"4367","Mafb-fl/+","167","HER3",228.063846153846
"4368","Mafb-fl/+","168","HER3",229.079230769231
"4369","Mafb-fl/+","169","HER3",230.534615384615
"4370","Mafb-fl/+","170","HER3",228.696923076923
"4371","Mafb-fl/+","171","HER3",227.084615384615
"4372","Mafb-fl/+","172","HER3",226.03
"4373","Mafb-fl/+","173","HER3",225.943846153846
"4374","Mafb-fl/+","174","HER3",228.165384615385
"4375","Mafb-fl/+","175","HER3",227.146153846154
"4376","Mafb-fl/+","176","HER3",225.716923076923
"4377","Mafb-fl/+","177","HER3",224.863846153846
"4378","Mafb-fl/+","178","HER3",222.394615384615
"4379","Mafb-fl/+","179","HER3",220.868461538462
"4380","Mafb-fl/+","180","HER3",219.894615384615
"4381","Mafb-fl/+","181","HER3",221.766153846154
"4382","Mafb-fl/+","182","HER3",222.625384615385
"4383","Mafb-fl/+","183","HER3",221.810769230769
"4384","Mafb-fl/+","184","HER3",220.088461538462
"4385","Mafb-fl/+","185","HER3",219.546923076923
"4386","Mafb-fl/+","186","HER3",218.021538461538
"4387","Mafb-fl/+","187","HER3",216.540769230769
"4388","Mafb-fl/+","188","HER3",217.504615384615
"4389","Mafb-fl/+","189","HER3",218.971538461538
"4390","Mafb-fl/+","190","HER3",220.862307692308
"4391","Mafb-fl/+","191","HER3",221.04
"4392","Mafb-fl/+","192","HER3",219.733846153846
"4393","Mafb-fl/+","193","HER3",217.053076923077
"4394","Mafb-fl/+","194","HER3",213.013846153846
"4395","Mafb-fl/+","195","HER3",211.121538461538
"4396","Mafb-fl/+","196","HER3",209.677692307692
"4397","Mafb-fl/+","197","HER3",209.912307692308
"4398","Mafb-fl/+","198","HER3",210.074615384615
"4399","Mafb-fl/+","199","HER3",208.424615384615
"4400","Mafb-fl/+","200","HER3",205.563846153846
"4401","Mafb-fl/+","201","HER3",203.206923076923
"4402","Mafb-fl/+","202","HER3",202.616153846154
"4403","Mafb-fl/+","203","HER3",203.69
"4404","Mafb-fl/+","204","HER3",206.532307692308
"4405","Mafb-fl/+","205","HER3",207.807692307692
"4406","Mafb-fl/+","206","HER3",207.808461538462
"4407","Mafb-fl/+","207","HER3",207.986923076923
"4408","Mafb-fl/+","208","HER3",207.573846153846
"4409","Mafb-fl/+","209","HER3",207.811538461538
"4410","Mafb-fl/+","210","HER3",207.193846153846
"4411","Mafb-fl/+","211","HER3",206.784615384615
"4412","Mafb-fl/+","212","HER3",205.663076923077
"4413","Mafb-fl/+","213","HER3",204.37
"4414","Mafb-fl/+","214","HER3",206.14
"4415","Mafb-fl/+","215","HER3",206.795384615385
"4416","Mafb-fl/+","216","HER3",204.293846153846
"4417","Mafb-fl/+","217","HER3",202.813846153846
"4418","Mafb-fl/+","218","HER3",199.650769230769
"4419","Mafb-fl/+","219","HER3",199.910769230769
"4420","Mafb-fl/+","220","HER3",201.399230769231
"4421","Mafb-fl/+","221","HER3",202.283076923077
"4422","Mafb-fl/+","222","HER3",204.257692307692
"4423","Mafb-fl/+","223","HER3",203.773076923077
"4424","Mafb-fl/+","224","HER3",202.777692307692
"4425","Mafb-fl/+","225","HER3",201.672307692308
"4426","Mafb-fl/+","226","HER3",199.667692307692
"4427","Mafb-fl/+","227","HER3",201.660769230769
"4428","Mafb-fl/+","228","HER3",202.41
"4429","Mafb-fl/+","229","HER3",203.694615384615
"4430","Mafb-fl/+","230","HER3",204.445384615385
"4431","Mafb-fl/+","231","HER3",202.751538461538
"4432","Mafb-fl/+","232","HER3",201.894615384615
"4433","Mafb-fl/+","233","HER3",201.673846153846
"4434","Mafb-fl/+","234","HER3",200.197692307692
"4435","Mafb-fl/+","235","HER3",200.002307692308
"4436","Mafb-fl/+","236","HER3",201.933846153846
"4437","Mafb-fl/+","237","HER3",203.513076923077
"4438","Mafb-fl/+","238","HER3",203.197692307692
"4439","Mafb-fl/+","239","HER3",201.001538461538
"4440","Mafb-fl/+","240","HER3",199.398461538462
"4441","Mafb-fl/+","241","HER3",199.112307692308
"4442","Mafb-fl/+","242","HER3",197.978461538462
"4443","Mafb-fl/+","243","HER3",194.888461538462
"4444","Mafb-fl/+","244","HER3",195.897692307692
"4445","Mafb-fl/+","245","HER3",195.038461538462
"4446","Mafb-fl/+","246","HER3",195.702307692308
"4447","Mafb-fl/+","247","HER3",196.236153846154
"4448","Mafb-fl/+","248","HER3",196.679230769231
"4449","Mafb-fl/+","249","HER3",197.255384615385
"4450","Mafb-fl/+","250","HER3",195.461538461538
"4451","Mafb-fl/+","251","HER3",193.765384615385
"4452","Mafb-fl/+","252","HER3",193.470769230769
"4453","Mafb-fl/+","253","HER3",191.817692307692
"4454","Mafb-fl/+","254","HER3",192.124615384615
"4455","Mafb-fl/+","255","HER3",192.220769230769
"4456","Mafb-fl/+","256","HER3",190.733076923077
"4457","Mafb-fl/+","257","HER3",189.06
"4458","Mafb-fl/+","258","HER3",190.203076923077
"4459","Mafb-fl/+","259","HER3",190.313846153846
"4460","Mafb-fl/+","260","HER3",189.604615384615
"4461","Mafb-fl/+","261","HER3",189.857692307692
"4462","Mafb-fl/+","262","HER3",189.46
"4463","Mafb-fl/+","263","HER3",189.39
"4464","Mafb-fl/+","264","HER3",190.618461538462
"4465","Mafb-fl/+","265","HER3",191.656923076923
"4466","Mafb-fl/+","266","HER3",192.891538461538
"4467","Mafb-fl/+","267","HER3",193.048461538462
"4468","Mafb-fl/+","268","HER3",192.003846153846
"4469","Mafb-fl/+","269","HER3",190.626923076923
"4470","Mafb-fl/+","270","HER3",187.826923076923
"4471","Mafb-fl/+","271","HER3",186.652307692308
"4472","Mafb-fl/+","272","HER3",186.360769230769
"4473","Mafb-fl/+","273","HER3",186.285384615385
"4474","Mafb-fl/+","274","HER3",187.285384615385
"4475","Mafb-fl/+","275","HER3",188.304615384615
"4476","Mafb-fl/+","276","HER3",189.899230769231
"4477","Mafb-fl/+","277","HER3",190.758461538462
"4478","Mafb-fl/+","278","HER3",190.049230769231
"4479","Mafb-fl/+","279","HER3",190.053076923077
"4480","Mafb-fl/+","280","HER3",190.892307692308
"4481","Mafb-fl/+","281","HER3",191.191538461538
"4482","Mafb-fl/+","282","HER3",191.503076923077
"4483","Mafb-fl/+","283","HER3",190.466923076923
"4484","Mafb-fl/+","284","HER3",188.377692307692
"4485","Mafb-fl/+","285","HER3",190.622307692308
"4486","Mafb-fl/+","286","HER3",191.811538461538
"4487","Mafb-fl/+","287","HER3",189.833076923077
"4488","Mafb-fl/+","288","HER3",187.833076923077
"4489","Mafb-fl/+","289","HER3",185.392307692308
"4490","Mafb-fl/+","290","HER3",183.193846153846
"4491","Mafb-fl/+","291","HER3",181.722307692308
"4492","Mafb-fl/+","292","HER3",181.207692307692
"4493","Mafb-fl/+","293","HER3",180.678461538462
"4494","Mafb-fl/+","294","HER3",182.154615384615
"4495","Mafb-fl/+","295","HER3",181.400769230769
"4496","Mafb-fl/+","296","HER3",180.333076923077
"4497","Mafb-fl/+","297","HER3",180.282307692308
"4498","Mafb-fl/+","298","HER3",181.760769230769
"4499","Mafb-fl/+","299","HER3",182.405384615385
"4500","Mafb-fl/+","300","HER3",182.390769230769
"4501","Mafb-fl/+","301","HER3",179.962307692308
"4502","Mafb-fl/+","302","HER3",179.089230769231
"4503","Mafb-fl/+","303","HER3",178.498461538462
"4504","Mafb-fl/+","304","HER3",176.767692307692
"4505","Mafb-fl/+","305","HER3",177.396153846154
"4506","Mafb-fl/+","306","HER3",179.574615384615
"4507","Mafb-fl/+","307","HER3",182.736153846154
"4508","Mafb-fl/+","308","HER3",185.05
"4509","Mafb-fl/+","309","HER3",185.357692307692
"4510","Mafb-fl/+","310","HER3",183.368461538462
"4511","Mafb-fl/+","311","HER3",181.982307692308
"4512","Mafb-fl/+","312","HER3",181.14
"4513","Mafb-fl/+","313","HER3",179.263846153846
"4514","Mafb-fl/+","314","HER3",176.920769230769
"4515","Mafb-fl/+","315","HER3",176.15
"4516","Mafb-fl/+","316","HER3",175.367692307692
"4517","Mafb-fl/+","317","HER3",177.277692307692
"4518","Mafb-fl/+","318","HER3",176.72
"4519","Mafb-fl/+","319","HER3",176.576153846154
"4520","Mafb-fl/+","320","HER3",176.155384615385
"4521","Mafb-fl/+","321","HER3",174.130769230769
"4522","Mafb-fl/+","322","HER3",174.814615384615
"4523","Mafb-fl/+","323","HER3",174.054615384615
"4524","Mafb-fl/+","324","HER3",173.671538461538
"4525","Mafb-fl/+","325","HER3",174.223846153846
"4526","Mafb-fl/+","326","HER3",174.432307692308
"4527","Mafb-fl/+","327","HER3",174.21
"4528","Mafb-fl/+","328","HER3",175.233846153846
"4529","Mafb-fl/+","329","HER3",176.643076923077
"4530","Mafb-fl/+","330","HER3",177.216153846154
"4531","Mafb-fl/+","331","HER3",176.590769230769
"4532","Mafb-fl/+","332","HER3",176.762307692308
"4533","Mafb-fl/+","333","HER3",178.998461538462
"4534","Mafb-fl/+","334","HER3",180.428461538462
"4535","Mafb-fl/+","335","HER3",178.427692307692
"4536","Mafb-fl/+","336","HER3",176.173846153846
"4537","Mafb-fl/+","337","HER3",173.416923076923
"4538","Mafb-fl/+","338","HER3",172.888461538462
"4539","Mafb-fl/+","339","HER3",173.610769230769
"4540","Mafb-fl/+","340","HER3",174.476153846154
"4541","Mafb-fl/+","341","HER3",175.110769230769
"4542","Mafb-fl/+","342","HER3",176.917692307692
"4543","Mafb-fl/+","343","HER3",175.808461538462
"4544","Mafb-fl/+","344","HER3",174.750769230769
"4545","Mafb-fl/+","345","HER3",173.040769230769
"4546","Mafb-fl/+","346","HER3",172.513076923077
"4547","Mafb-fl/+","347","HER3",171.873846153846
"4548","Mafb-fl/+","348","HER3",171.116923076923
"4549","Mafb-fl/+","349","HER3",170.442307692308
"4550","Mafb-fl/+","350","HER3",170.153846153846
"4551","Mafb-fl/+","351","HER3",171.558461538462
"4552","Mafb-fl/+","352","HER3",172.257692307692
"4553","Mafb-fl/+","353","HER3",172.388461538462
"4554","Mafb-fl/+","354","HER3",171.943846153846
"4555","Mafb-fl/+","355","HER3",170.589230769231
"4556","Mafb-fl/+","356","HER3",170.618461538462
"4557","Mafb-fl/+","357","HER3",171.412307692308
"4558","Mafb-fl/+","358","HER3",170.506153846154
"4559","Mafb-fl/+","359","HER3",169.38
"4560","Mafb-fl/+","360","HER3",169.790769230769
"4561","Mafb-fl/+","361","HER3",169.322307692308
"4562","Mafb-fl/+","362","HER3",168.923076923077
"4563","Mafb-fl/+","363","HER3",168.582307692308
"4564","Mafb-fl/+","364","HER3",168.762307692308
"4565","Mafb-fl/+","365","HER3",168.304615384615
"4566","Mafb-fl/+","366","HER3",168.478461538462
"4567","Mafb-fl/+","367","HER3",168.704615384615
"4568","Mafb-fl/+","368","HER3",170.333076923077
"4569","Mafb-fl/+","369","HER3",171.365384615385
"4570","Mafb-fl/+","370","HER3",171.453076923077
"4571","Mafb-fl/+","371","HER3",171.99
"4572","Mafb-fl/+","372","HER3",172.347692307692
"4573","Mafb-fl/+","373","HER3",173.105384615385
"4574","Mafb-fl/+","374","HER3",173.134615384615
"4575","Mafb-fl/+","375","HER3",171.473846153846
"4576","Mafb-fl/+","376","HER3",170.436923076923
"4577","Mafb-fl/+","377","HER3",169.640769230769
"4578","Mafb-fl/+","378","HER3",170.405384615385
"4579","Mafb-fl/+","379","HER3",170.31
"4580","Mafb-fl/+","380","HER3",171.213846153846
"4581","Mafb-fl/+","381","HER3",172.257692307692
"4582","Mafb-fl/+","382","HER3",171.969230769231
"4583","Mafb-fl/+","383","HER3",171.01
"4584","Mafb-fl/+","384","HER3",171.776923076923
"4585","Mafb-fl/+","385","HER3",173.76
"4586","Mafb-fl/+","386","HER3",173.104615384615
"4587","Mafb-fl/+","387","HER3",172.58
"4588","Mafb-fl/+","388","HER3",172.441538461538
"4589","Mafb-fl/+","389","HER3",172.406153846154
"4590","Mafb-fl/+","390","HER3",174.444615384615
"4591","Mafb-fl/+","391","HER3",175.459230769231
"4592","Mafb-fl/+","392","HER3",177.294615384615
"4593","Mafb-fl/+","393","HER3",178.161538461538
"4594","Mafb-fl/+","394","HER3",176.42
"4595","Mafb-fl/+","395","HER3",174.388461538462
"4596","Mafb-fl/+","396","HER3",174.708461538462
"4597","Mafb-fl/+","397","HER3",175.553846153846
"4598","Mafb-fl/+","398","HER3",176.733846153846
"4599","Mafb-fl/+","399","HER3",176.533846153846
"4600","Mafb-fl/+","400","HER3",176.213076923077
"4601","Mafb-fl/+","401","HER3",173.583076923077
"4602","Mafb-fl/+","402","HER3",170.233076923077
"4603","Mafb-fl/+","403","HER3",168.103076923077
"4604","Mafb-fl/+","404","HER3",166.515384615385
"4605","Mafb-fl/+","405","HER3",165.550769230769
"4606","Mafb-fl/+","406","HER3",164.227692307692
"4607","Mafb-fl/+","407","HER3",165.993076923077
"4608","Mafb-fl/+","408","HER3",166.445384615385
"4609","Mafb-fl/+","409","HER3",167.02
"4610","Mafb-fl/+","410","HER3",166.12
"4611","Mafb-fl/+","411","HER3",165.376153846154
"4612","Mafb-fl/+","412","HER3",166.482307692308
"4613","Mafb-fl/+","413","HER3",166.542307692308
"4614","Mafb-fl/+","414","HER3",165.813846153846
"4615","Mafb-fl/+","415","HER3",165.255384615385
"4616","Mafb-fl/+","416","HER3",165.211538461538
"4617","Mafb-fl/+","417","HER3",164.547692307692
"4618","Mafb-fl/+","418","HER3",165.781538461538
"4619","Mafb-fl/+","419","HER3",166.380769230769
"4620","Mafb-fl/+","420","HER3",167.290769230769
"4621","Mafb-fl/+","421","HER3",166.313076923077
"4622","Mafb-fl/+","422","HER3",166.580769230769
"4623","Mafb-fl/+","423","HER3",166.519230769231
"4624","Mafb-fl/+","424","HER3",167.831538461538
"4625","Mafb-fl/+","425","HER3",166.882307692308
"4626","Mafb-fl/+","426","HER3",166.473076923077
"4627","Mafb-fl/+","427","HER3",167.356923076923
"4628","Mafb-fl/+","428","HER3",168.716923076923
"4629","Mafb-fl/+","429","HER3",168.273846153846
"4630","Mafb-fl/+","430","HER3",166.458461538462
"4631","Mafb-fl/+","431","HER3",164.748461538462
"4632","Mafb-fl/+","432","HER3",164.743846153846
"4633","Mafb-fl/+","433","HER3",166.425384615385
"4634","Mafb-fl/+","434","HER3",168.666153846154
"4635","Mafb-fl/+","435","HER3",168.007692307692
"4636","Mafb-fl/+","436","HER3",166.497692307692
"4637","Mafb-fl/+","437","HER3",165.771538461538
"4638","Mafb-fl/+","438","HER3",166.366153846154
"4639","Mafb-fl/+","439","HER3",167.65
"4640","Mafb-fl/+","440","HER3",168.050769230769
"4641","Mafb-fl/+","441","HER3",168.599230769231
"4642","Mafb-fl/+","442","HER3",168.792307692308
"4643","Mafb-fl/+","443","HER3",167.969230769231
"4644","Mafb-fl/+","444","HER3",167.880769230769
"4645","Mafb-fl/+","445","HER3",167.566153846154
"4646","Mafb-fl/+","446","HER3",165.243846153846
"4647","Mafb-fl/+","447","HER3",164.844615384615
"4648","Mafb-fl/+","448","HER3",165.166923076923
"4649","Mafb-fl/+","449","HER3",165.923076923077
"4650","Mafb-fl/+","450","HER3",167.367692307692
"4651","Mafb-fl/+","451","HER3",166.435384615385
"4652","Mafb-fl/+","452","HER3",164.319230769231
"4653","Mafb-fl/+","453","HER3",162.791538461538
"4654","Mafb-fl/+","454","HER3",160.782307692308
"4655","Mafb-fl/+","455","HER3",158.348461538462
"4656","Mafb-fl/+","456","HER3",158.177692307692
"4657","Mafb-fl/+","457","HER3",158.163846153846
"4658","Mafb-fl/+","458","HER3",159.041538461538
"4659","Mafb-fl/+","459","HER3",159.484615384615
"4660","Mafb-fl/+","460","HER3",160.194615384615
"4661","Mafb-fl/+","461","HER3",160.262307692308
"4662","Mafb-fl/+","462","HER3",159.006153846154
"4663","Mafb-fl/+","463","HER3",157.964615384615
"4664","Mafb-fl/+","464","HER3",158.148461538462
"4665","Mafb-fl/+","465","HER3",158.425384615385
"4666","Mafb-fl/+","466","HER3",158.91
"4667","Mafb-fl/+","467","HER3",160.212307692308
"4668","Mafb-fl/+","468","HER3",161.166153846154
"4669","Mafb-fl/+","469","HER3",161.275384615385
"4670","Mafb-fl/+","470","HER3",160.773846153846
"4671","Mafb-fl/+","471","HER3",160.101538461538
"4672","Mafb-fl/+","472","HER3",161.898461538462
"4673","Mafb-fl/+","473","HER3",159.6
"4674","Mafb-fl/+","474","HER3",158.641538461538
"4675","Mafb-fl/+","475","HER3",156.869230769231
"4676","Mafb-fl/+","476","HER3",157.91
"4677","Mafb-fl/+","477","HER3",158.039230769231
"4678","Mafb-fl/+","478","HER3",159.869230769231
"4679","Mafb-fl/+","479","HER3",160.954615384615
"4680","Mafb-fl/+","480","HER3",160.322307692308
"4681","Mafb-fl/+","481","HER3",158.654615384615
"4682","Mafb-fl/+","482","HER3",158.193846153846
"4683","Mafb-fl/+","483","HER3",157.605384615385
"4684","Mafb-fl/+","484","HER3",156.222307692308
"4685","Mafb-fl/+","485","HER3",155.233076923077
"4686","Mafb-fl/+","486","HER3",153.765384615385
"4687","Mafb-fl/+","487","HER3",154.537692307692
"4688","Mafb-fl/+","488","HER3",156.155384615385
"4689","Mafb-fl/+","489","HER3",154.969230769231
"4690","Mafb-fl/+","490","HER3",153.637692307692
"4691","Mafb-fl/+","491","HER3",153.623846153846
"4692","Mafb-fl/+","492","HER3",153.361538461538
"4693","Mafb-fl/+","493","HER3",153.492307692308
"4694","Mafb-fl/+","494","HER3",155.726923076923
"4695","Mafb-fl/+","495","HER3",157.24
"4696","Mafb-fl/+","496","HER3",160.167692307692
"4697","Mafb-fl/+","497","HER3",162.4
"4698","Mafb-fl/+","498","HER3",161.645384615385
"4699","Mafb-fl/+","499","HER3",159.917692307692
"4700","Mafb-fl/+","500","HER3",161.069230769231
"4701","Mafb-fl/+","501","HER3",162.798461538462
"4702","Mafb-fl/+","502","HER3",162.753076923077
"4703","Mafb-fl/+","503","HER3",161.359230769231
"4704","Mafb-fl/+","504","HER3",158.217692307692
"4705","Mafb-fl/+","505","HER3",156.938461538462
"4706","Mafb-fl/+","506","HER3",156.110769230769
"4707","Mafb-fl/+","507","HER3",156.158461538462
"4708","Mafb-fl/+","508","HER3",155.62
"4709","Mafb-fl/+","509","HER3",155.840769230769
