"","X","Intensity","Channel","Region","Fieldname","Age","n"
"1",1,616.513513513514,"tdt_int","MZ","E17_s011","E17.5","B2"
"2",2,1742.02702702703,"tdt_int","MZ","E17_s011","E17.5","B2"
"3",3,1324.51351351351,"tdt_int","MZ","E17_s011","E17.5","B2"
"4",4,1722.78378378378,"tdt_int","MZ","E17_s011","E17.5","B2"
"5",5,1081.64864864865,"tdt_int","MZ","E17_s011","E17.5","B2"
"6",6,944.486486486486,"tdt_int","MZ","E17_s011","E17.5","B2"
"7",7,1764.54054054054,"tdt_int","MZ","E17_s011","E17.5","B2"
"8",8,1438.78378378378,"tdt_int","MZ","E17_s011","E17.5","B2"
"9",9,2772.10810810811,"tdt_int","MZ","E17_s011","E17.5","B2"
"10",10,3703.81818181818,"tdt_int","MZ","E17_s011","E17.5","B2"
"11",11,877.108108108108,"tdt_int","MZ","E17_s011","E17.5","B2"
"12",12,754.675675675676,"tdt_int","MZ","E17_s011","E17.5","B2"
"13",13,1001.89189189189,"tdt_int","MZ","E17_s011","E17.5","B2"
"14",14,1216.7027027027,"tdt_int","MZ","E17_s011","E17.5","B2"
"15",15,1703,"tdt_int","MZ","E17_s011","E17.5","B2"
"16",16,2250.43243243243,"tdt_int","MZ","E17_s011","E17.5","B2"
"17",17,988.810810810811,"tdt_int","MZ","E17_s011","E17.5","B2"
"18",18,2020.51351351351,"tdt_int","MZ","E17_s011","E17.5","B2"
"19",19,1310.72972972973,"tdt_int","MZ","E17_s011","E17.5","B2"
"20",20,2193.75675675676,"tdt_int","MZ","E17_s011","E17.5","B2"
"21",21,2426.54054054054,"tdt_int","MZ","E17_s011","E17.5","B2"
"22",22,3196.72972972973,"tdt_int","MZ","E17_s011","E17.5","B2"
"23",23,2383.83783783784,"tdt_int","MZ","E17_s011","E17.5","B2"
"24",24,1112.24324324324,"tdt_int","MZ","E17_s011","E17.5","B2"
"25",25,792.486486486486,"tdt_int","MZ","E17_s011","E17.5","B2"
"26",26,405.216216216216,"Mafb_int","MZ","E17_s011","E17.5","B2"
"27",27,546,"Mafb_int","MZ","E17_s011","E17.5","B2"
"28",28,226.810810810811,"Mafb_int","MZ","E17_s011","E17.5","B2"
"29",29,465.918918918919,"Mafb_int","MZ","E17_s011","E17.5","B2"
"30",30,101.945945945946,"Mafb_int","MZ","E17_s011","E17.5","B2"
"31",31,385.648648648649,"Mafb_int","MZ","E17_s011","E17.5","B2"
"32",32,371.216216216216,"Mafb_int","MZ","E17_s011","E17.5","B2"
"33",33,375.162162162162,"Mafb_int","MZ","E17_s011","E17.5","B2"
"34",34,410.459459459459,"Mafb_int","MZ","E17_s011","E17.5","B2"
"35",35,360,"Mafb_int","MZ","E17_s011","E17.5","B2"
"36",36,85.6486486486486,"Mafb_int","MZ","E17_s011","E17.5","B2"
"37",37,173.837837837838,"Mafb_int","MZ","E17_s011","E17.5","B2"
"38",38,554.432432432432,"Mafb_int","MZ","E17_s011","E17.5","B2"
"39",39,306.621621621622,"Mafb_int","MZ","E17_s011","E17.5","B2"
"40",40,432.318181818182,"Mafb_int","MZ","E17_s011","E17.5","B2"
"41",41,475.675675675676,"Mafb_int","MZ","E17_s011","E17.5","B2"
"42",42,149.027027027027,"Mafb_int","MZ","E17_s011","E17.5","B2"
"43",43,415.783783783784,"Mafb_int","MZ","E17_s011","E17.5","B2"
"44",44,403.243243243243,"Mafb_int","MZ","E17_s011","E17.5","B2"
"45",45,258.108108108108,"Mafb_int","MZ","E17_s011","E17.5","B2"
"46",46,585.432432432432,"Mafb_int","MZ","E17_s011","E17.5","B2"
"47",47,530.621621621622,"Mafb_int","MZ","E17_s011","E17.5","B2"
"48",48,883.945945945946,"Mafb_int","MZ","E17_s011","E17.5","B2"
"49",49,321.486486486487,"Mafb_int","MZ","E17_s011","E17.5","B2"
"50",50,543.810810810811,"Mafb_int","MZ","E17_s011","E17.5","B2"
"51",51,1234.51724137931,"tdt_int","CP","E17_s011","E17.5","B2"
"52",52,2579.13513513513,"tdt_int","CP","E17_s011","E17.5","B2"
"53",53,1846.64864864865,"tdt_int","CP","E17_s011","E17.5","B2"
"54",54,2391.67567567568,"tdt_int","CP","E17_s011","E17.5","B2"
"55",55,1719.05405405405,"tdt_int","CP","E17_s011","E17.5","B2"
"56",56,990.405405405405,"tdt_int","CP","E17_s011","E17.5","B2"
"57",57,912.783783783784,"tdt_int","CP","E17_s011","E17.5","B2"
"58",58,2599.89189189189,"tdt_int","CP","E17_s011","E17.5","B2"
"59",59,1660.02702702703,"tdt_int","CP","E17_s011","E17.5","B2"
"60",60,2384.21621621622,"tdt_int","CP","E17_s011","E17.5","B2"
"61",61,1989.64864864865,"tdt_int","CP","E17_s011","E17.5","B2"
"62",62,2135.21621621622,"tdt_int","CP","E17_s011","E17.5","B2"
"63",63,2457.48648648649,"tdt_int","CP","E17_s011","E17.5","B2"
"64",64,880.567567567568,"tdt_int","CP","E17_s011","E17.5","B2"
"65",65,701.351351351351,"tdt_int","CP","E17_s011","E17.5","B2"
"66",66,3574,"tdt_int","CP","E17_s011","E17.5","B2"
"67",67,1614.79310344828,"tdt_int","CP","E17_s011","E17.5","B2"
"68",68,2395.62162162162,"tdt_int","CP","E17_s011","E17.5","B2"
"69",69,1181.27027027027,"tdt_int","CP","E17_s011","E17.5","B2"
"70",70,1726.73333333333,"tdt_int","CP","E17_s011","E17.5","B2"
"71",71,2283.64864864865,"tdt_int","CP","E17_s011","E17.5","B2"
"72",72,928.513513513514,"tdt_int","CP","E17_s011","E17.5","B2"
"73",73,1012.13513513514,"tdt_int","CP","E17_s011","E17.5","B2"
"74",74,2644,"tdt_int","CP","E17_s011","E17.5","B2"
"75",75,761.837837837838,"tdt_int","CP","E17_s011","E17.5","B2"
"76",76,889.621621621622,"tdt_int","CP","E17_s011","E17.5","B2"
"77",77,2014.27027027027,"tdt_int","CP","E17_s011","E17.5","B2"
"78",78,920.081081081081,"tdt_int","CP","E17_s011","E17.5","B2"
"79",79,2487.16216216216,"tdt_int","CP","E17_s011","E17.5","B2"
"80",80,790,"tdt_int","CP","E17_s011","E17.5","B2"
"81",81,3877.62162162162,"tdt_int","CP","E17_s011","E17.5","B2"
"82",82,1203.32432432432,"tdt_int","CP","E17_s011","E17.5","B2"
"83",83,1012.02702702703,"tdt_int","CP","E17_s011","E17.5","B2"
"84",84,3754.40540540541,"tdt_int","CP","E17_s011","E17.5","B2"
"85",85,1245.51351351351,"tdt_int","CP","E17_s011","E17.5","B2"
"86",86,947.875,"tdt_int","CP","E17_s011","E17.5","B2"
"87",87,178.103448275862,"Mafb_int","CP","E17_s011","E17.5","B2"
"88",88,303.891891891892,"Mafb_int","CP","E17_s011","E17.5","B2"
"89",89,205.054054054054,"Mafb_int","CP","E17_s011","E17.5","B2"
"90",90,1140.81081081081,"Mafb_int","CP","E17_s011","E17.5","B2"
"91",91,370.972972972973,"Mafb_int","CP","E17_s011","E17.5","B2"
"92",92,555.513513513514,"Mafb_int","CP","E17_s011","E17.5","B2"
"93",93,212.054054054054,"Mafb_int","CP","E17_s011","E17.5","B2"
"94",94,866.405405405405,"Mafb_int","CP","E17_s011","E17.5","B2"
"95",95,285.486486486487,"Mafb_int","CP","E17_s011","E17.5","B2"
"96",96,505.675675675676,"Mafb_int","CP","E17_s011","E17.5","B2"
"97",97,265.243243243243,"Mafb_int","CP","E17_s011","E17.5","B2"
"98",98,514.513513513514,"Mafb_int","CP","E17_s011","E17.5","B2"
"99",99,384.594594594595,"Mafb_int","CP","E17_s011","E17.5","B2"
"100",100,111.27027027027,"Mafb_int","CP","E17_s011","E17.5","B2"
"101",101,98.2432432432432,"Mafb_int","CP","E17_s011","E17.5","B2"
"102",102,307.6,"Mafb_int","CP","E17_s011","E17.5","B2"
"103",103,219.068965517241,"Mafb_int","CP","E17_s011","E17.5","B2"
"104",104,1059.48648648649,"Mafb_int","CP","E17_s011","E17.5","B2"
"105",105,309.72972972973,"Mafb_int","CP","E17_s011","E17.5","B2"
"106",106,424.133333333333,"Mafb_int","CP","E17_s011","E17.5","B2"
"107",107,698.378378378378,"Mafb_int","CP","E17_s011","E17.5","B2"
"108",108,155.405405405405,"Mafb_int","CP","E17_s011","E17.5","B2"
"109",109,362.189189189189,"Mafb_int","CP","E17_s011","E17.5","B2"
"110",110,567.918918918919,"Mafb_int","CP","E17_s011","E17.5","B2"
"111",111,275.081081081081,"Mafb_int","CP","E17_s011","E17.5","B2"
"112",112,313.405405405405,"Mafb_int","CP","E17_s011","E17.5","B2"
"113",113,216.243243243243,"Mafb_int","CP","E17_s011","E17.5","B2"
"114",114,457.378378378378,"Mafb_int","CP","E17_s011","E17.5","B2"
"115",115,474.054054054054,"Mafb_int","CP","E17_s011","E17.5","B2"
"116",116,117.324324324324,"Mafb_int","CP","E17_s011","E17.5","B2"
"117",117,414.081081081081,"Mafb_int","CP","E17_s011","E17.5","B2"
"118",118,99.3513513513514,"Mafb_int","CP","E17_s011","E17.5","B2"
"119",119,208.702702702703,"Mafb_int","CP","E17_s011","E17.5","B2"
"120",120,405.189189189189,"Mafb_int","CP","E17_s011","E17.5","B2"
"121",121,352.108108108108,"Mafb_int","CP","E17_s011","E17.5","B2"
"122",122,292.125,"Mafb_int","CP","E17_s011","E17.5","B2"
"123",123,1001.75675675676,"tdt_int","SVZ","E17_s011","E17.5","B2"
"124",124,1011.48648648649,"tdt_int","SVZ","E17_s011","E17.5","B2"
"125",125,1584.125,"tdt_int","SVZ","E17_s011","E17.5","B2"
"126",126,919.621621621622,"tdt_int","SVZ","E17_s011","E17.5","B2"
"127",127,2007.59459459459,"tdt_int","SVZ","E17_s011","E17.5","B2"
"128",128,3835.7027027027,"tdt_int","SVZ","E17_s011","E17.5","B2"
"129",129,695.675675675676,"tdt_int","SVZ","E17_s011","E17.5","B2"
"130",130,2047.05405405405,"tdt_int","SVZ","E17_s011","E17.5","B2"
"131",131,2482.40540540541,"tdt_int","SVZ","E17_s011","E17.5","B2"
"132",132,1402.56756756757,"tdt_int","SVZ","E17_s011","E17.5","B2"
"133",133,1648.45945945946,"tdt_int","SVZ","E17_s011","E17.5","B2"
"134",134,871.448275862069,"tdt_int","SVZ","E17_s011","E17.5","B2"
"135",135,162.324324324324,"Mafb_int","SVZ","E17_s011","E17.5","B2"
"136",136,465.459459459459,"Mafb_int","SVZ","E17_s011","E17.5","B2"
"137",137,183.625,"Mafb_int","SVZ","E17_s011","E17.5","B2"
"138",138,93.3783783783784,"Mafb_int","SVZ","E17_s011","E17.5","B2"
"139",139,103.837837837838,"Mafb_int","SVZ","E17_s011","E17.5","B2"
"140",140,372.081081081081,"Mafb_int","SVZ","E17_s011","E17.5","B2"
"141",141,98.7297297297297,"Mafb_int","SVZ","E17_s011","E17.5","B2"
"142",142,174.648648648649,"Mafb_int","SVZ","E17_s011","E17.5","B2"
"143",143,112.216216216216,"Mafb_int","SVZ","E17_s011","E17.5","B2"
"144",144,197.189189189189,"Mafb_int","SVZ","E17_s011","E17.5","B2"
"145",145,100.918918918919,"Mafb_int","SVZ","E17_s011","E17.5","B2"
"146",146,290.206896551724,"Mafb_int","SVZ","E17_s011","E17.5","B2"
"147",147,593.378378378378,"tdt_int","MZ","E17_s013","E17.5","B1"
"148",148,616,"tdt_int","MZ","E17_s013","E17.5","B1"
"149",149,785.135135135135,"tdt_int","MZ","E17_s013","E17.5","B1"
"150",150,1303.86486486486,"tdt_int","MZ","E17_s013","E17.5","B1"
"151",151,690.918918918919,"tdt_int","MZ","E17_s013","E17.5","B1"
"152",152,894.594594594595,"tdt_int","MZ","E17_s013","E17.5","B1"
"153",153,1404.08108108108,"tdt_int","MZ","E17_s013","E17.5","B1"
"154",154,2448.72972972973,"tdt_int","MZ","E17_s013","E17.5","B1"
"155",155,3296.89189189189,"tdt_int","MZ","E17_s013","E17.5","B1"
"156",156,818.945945945946,"tdt_int","MZ","E17_s013","E17.5","B1"
"157",157,538.540540540541,"tdt_int","MZ","E17_s013","E17.5","B1"
"158",158,754.108108108108,"tdt_int","MZ","E17_s013","E17.5","B1"
"159",159,850.621621621622,"tdt_int","MZ","E17_s013","E17.5","B1"
"160",160,1208.27272727273,"tdt_int","MZ","E17_s013","E17.5","B1"
