"","cellcount","AreaMmsq","celltype","Layers","Brainno","imagename","Genotype","Age"
"981",0,0.16186,"RCE_CR","L1","220116-M83-5B","220116-M83-5B-WT_003","Mafb+/+","P21"
"982",10,0.41322,"RCE_CR","L23","220116-M83-5B","220116-M83-5B-WT_003","Mafb+/+","P21"
"983",3,0.29135,"RCE_CR","L4","220116-M83-5B","220116-M83-5B-WT_003","Mafb+/+","P21"
"984",5,0.39228,"RCE_CR","L5","220116-M83-5B","220116-M83-5B-WT_003","Mafb+/+","P21"
"985",3,0.52748,"RCE_CR","L6","220116-M83-5B","220116-M83-5B-WT_003","Mafb+/+","P21"
"986",3,0.16186,"CRnegRCE","L1","220116-M83-5B","220116-M83-5B-WT_003","Mafb+/+","P21"
"987",32,0.41322,"CRnegRCE","L23","220116-M83-5B","220116-M83-5B-WT_003","Mafb+/+","P21"
"988",20,0.29135,"CRnegRCE","L4","220116-M83-5B","220116-M83-5B-WT_003","Mafb+/+","P21"
"989",14,0.39228,"CRnegRCE","L5","220116-M83-5B","220116-M83-5B-WT_003","Mafb+/+","P21"
"990",8,0.52748,"CRnegRCE","L6","220116-M83-5B","220116-M83-5B-WT_003","Mafb+/+","P21"
"991",0,0.14539,"RCE","L1","220116-M83-5B","220116-M83-5B-WT_004","Mafb+/+","P21"
"992",20,0.3682,"RCE","L23","220116-M83-5B","220116-M83-5B-WT_004","Mafb+/+","P21"
"993",16,0.20959,"RCE","L4","220116-M83-5B","220116-M83-5B-WT_004","Mafb+/+","P21"
"994",87,0.45506,"RCE","L5","220116-M83-5B","220116-M83-5B-WT_004","Mafb+/+","P21"
"995",46,0.60989,"RCE","L6","220116-M83-5B","220116-M83-5B-WT_004","Mafb+/+","P21"
"996",0,0.14539,"RCE_CR","L1","220116-M83-5B","220116-M83-5B-WT_004","Mafb+/+","P21"
"997",10,0.3682,"RCE_CR","L23","220116-M83-5B","220116-M83-5B-WT_004","Mafb+/+","P21"
"998",0,0.20959,"RCE_CR","L4","220116-M83-5B","220116-M83-5B-WT_004","Mafb+/+","P21"
"999",6,0.45506,"RCE_CR","L5","220116-M83-5B","220116-M83-5B-WT_004","Mafb+/+","P21"
"1000",3,0.60989,"RCE_CR","L6","220116-M83-5B","220116-M83-5B-WT_004","Mafb+/+","P21"
"1001",0,0.14539,"CRnegRCE","L1","220116-M83-5B","220116-M83-5B-WT_004","Mafb+/+","P21"
"1002",21,0.3682,"CRnegRCE","L23","220116-M83-5B","220116-M83-5B-WT_004","Mafb+/+","P21"
"1003",13,0.20959,"CRnegRCE","L4","220116-M83-5B","220116-M83-5B-WT_004","Mafb+/+","P21"
"1004",14,0.45506,"CRnegRCE","L5","220116-M83-5B","220116-M83-5B-WT_004","Mafb+/+","P21"
"1005",12,0.60989,"CRnegRCE","L6","220116-M83-5B","220116-M83-5B-WT_004","Mafb+/+","P21"
"1006",2,0.09117,"RCE","L1","220116-M83-5B","220116-M83-5B-WT_005","Mafb+/+","P21"
"1007",13,0.33429,"RCE","L23","220116-M83-5B","220116-M83-5B-WT_005","Mafb+/+","P21"
"1008",25,0.24632,"RCE","L4","220116-M83-5B","220116-M83-5B-WT_005","Mafb+/+","P21"
"1009",57,0.36308,"RCE","L5","220116-M83-5B","220116-M83-5B-WT_005","Mafb+/+","P21"
"1010",26,0.45585,"RCE","L6","220116-M83-5B","220116-M83-5B-WT_005","Mafb+/+","P21"
"1011",1,0.09117,"RCE_CR","L1","220116-M83-5B","220116-M83-5B-WT_005","Mafb+/+","P21"
"1012",8,0.33429,"RCE_CR","L23","220116-M83-5B","220116-M83-5B-WT_005","Mafb+/+","P21"
"1013",1,0.24632,"RCE_CR","L4","220116-M83-5B","220116-M83-5B-WT_005","Mafb+/+","P21"
"1014",1,0.36308,"RCE_CR","L5","220116-M83-5B","220116-M83-5B-WT_005","Mafb+/+","P21"
"1015",2,0.45585,"RCE_CR","L6","220116-M83-5B","220116-M83-5B-WT_005","Mafb+/+","P21"
"1016",0,0.09117,"CRnegRCE","L1","220116-M83-5B","220116-M83-5B-WT_005","Mafb+/+","P21"
"1017",15,0.33429,"CRnegRCE","L23","220116-M83-5B","220116-M83-5B-WT_005","Mafb+/+","P21"
"1018",10,0.24632,"CRnegRCE","L4","220116-M83-5B","220116-M83-5B-WT_005","Mafb+/+","P21"
"1019",9,0.36308,"CRnegRCE","L5","220116-M83-5B","220116-M83-5B-WT_005","Mafb+/+","P21"
"1020",5,0.45585,"CRnegRCE","L6","220116-M83-5B","220116-M83-5B-WT_005","Mafb+/+","P21"
"1021",3,0.10383,"RCE","L1","220116-M83-5B","220116-M83-5B-WT_006","Mafb+/+","P21"
"1022",11,0.28392,"RCE","L23","220116-M83-5B","220116-M83-5B-WT_006","Mafb+/+","P21"
"1023",20,0.22065,"RCE","L4","220116-M83-5B","220116-M83-5B-WT_006","Mafb+/+","P21"
"1024",56,0.30988,"RCE","L5","220116-M83-5B","220116-M83-5B-WT_006","Mafb+/+","P21"
"1025",45,0.56784,"RCE","L6","220116-M83-5B","220116-M83-5B-WT_006","Mafb+/+","P21"
"1026",2,0.10383,"RCE_CR","L1","220116-M83-5B","220116-M83-5B-WT_006","Mafb+/+","P21"
"1027",5,0.28392,"RCE_CR","L23","220116-M83-5B","220116-M83-5B-WT_006","Mafb+/+","P21"
"1028",1,0.22065,"RCE_CR","L4","220116-M83-5B","220116-M83-5B-WT_006","Mafb+/+","P21"
"1029",4,0.30988,"RCE_CR","L5","220116-M83-5B","220116-M83-5B-WT_006","Mafb+/+","P21"
"1030",0,0.56784,"RCE_CR","L6","220116-M83-5B","220116-M83-5B-WT_006","Mafb+/+","P21"
"1031",1,0.10383,"CRnegRCE","L1","220116-M83-5B","220116-M83-5B-WT_006","Mafb+/+","P21"
"1032",12,0.28392,"CRnegRCE","L23","220116-M83-5B","220116-M83-5B-WT_006","Mafb+/+","P21"
"1033",8,0.22065,"CRnegRCE","L4","220116-M83-5B","220116-M83-5B-WT_006","Mafb+/+","P21"
"1034",6,0.30988,"CRnegRCE","L5","220116-M83-5B","220116-M83-5B-WT_006","Mafb+/+","P21"
"1035",4,0.56784,"CRnegRCE","L6","220116-M83-5B","220116-M83-5B-WT_006","Mafb+/+","P21"
"1036",0,0.15756,"RCE","L1","220116-M83-5B","220116-M83-5B-WT_007","Mafb+/+","P21"
"1037",22,0.40704,"RCE","L23","220116-M83-5B","220116-M83-5B-WT_007","Mafb+/+","P21"
"1038",20,0.26917,"RCE","L4","220116-M83-5B","220116-M83-5B-WT_007","Mafb+/+","P21"
"1039",107,0.59087,"RCE","L5","220116-M83-5B","220116-M83-5B-WT_007","Mafb+/+","P21"
"1040",49,0.57555,"RCE","L6","220116-M83-5B","220116-M83-5B-WT_007","Mafb+/+","P21"
"1041",0,0.15756,"RCE_CR","L1","220116-M83-5B","220116-M83-5B-WT_007","Mafb+/+","P21"
"1042",13,0.40704,"RCE_CR","L23","220116-M83-5B","220116-M83-5B-WT_007","Mafb+/+","P21"
"1043",1,0.26917,"RCE_CR","L4","220116-M83-5B","220116-M83-5B-WT_007","Mafb+/+","P21"
"1044",8,0.59087,"RCE_CR","L5","220116-M83-5B","220116-M83-5B-WT_007","Mafb+/+","P21"
"1045",4,0.57555,"RCE_CR","L6","220116-M83-5B","220116-M83-5B-WT_007","Mafb+/+","P21"
"1046",1,0.15756,"CRnegRCE","L1","220116-M83-5B","220116-M83-5B-WT_007","Mafb+/+","P21"
"1047",37,0.40704,"CRnegRCE","L23","220116-M83-5B","220116-M83-5B-WT_007","Mafb+/+","P21"
"1048",17,0.26917,"CRnegRCE","L4","220116-M83-5B","220116-M83-5B-WT_007","Mafb+/+","P21"
"1049",22,0.59087,"CRnegRCE","L5","220116-M83-5B","220116-M83-5B-WT_007","Mafb+/+","P21"
"1050",10,0.57555,"CRnegRCE","L6","220116-M83-5B","220116-M83-5B-WT_007","Mafb+/+","P21"
"1051",0,0.14338,"RCE","L1","220116-M83-5B","220116-M83-5B-WT_008","Mafb+/+","P21"
"1052",29,0.48444,"RCE","L23","220116-M83-5B","220116-M83-5B-WT_008","Mafb+/+","P21"
"1053",28,0.23896,"RCE","L4","220116-M83-5B","220116-M83-5B-WT_008","Mafb+/+","P21"
"1054",92,0.48009,"RCE","L5","220116-M83-5B","220116-M83-5B-WT_008","Mafb+/+","P21"
"1055",37,0.58002,"RCE","L6","220116-M83-5B","220116-M83-5B-WT_008","Mafb+/+","P21"
"1056",0,0.14338,"RCE_CR","L1","220116-M83-5B","220116-M83-5B-WT_008","Mafb+/+","P21"
"1057",15,0.48444,"RCE_CR","L23","220116-M83-5B","220116-M83-5B-WT_008","Mafb+/+","P21"
"1058",1,0.23896,"RCE_CR","L4","220116-M83-5B","220116-M83-5B-WT_008","Mafb+/+","P21"
"1059",9,0.48009,"RCE_CR","L5","220116-M83-5B","220116-M83-5B-WT_008","Mafb+/+","P21"
"1060",7,0.58002,"RCE_CR","L6","220116-M83-5B","220116-M83-5B-WT_008","Mafb+/+","P21"
"1061",6,0.14338,"CRnegRCE","L1","220116-M83-5B","220116-M83-5B-WT_008","Mafb+/+","P21"
"1062",39,0.48444,"CRnegRCE","L23","220116-M83-5B","220116-M83-5B-WT_008","Mafb+/+","P21"
"1063",12,0.23896,"CRnegRCE","L4","220116-M83-5B","220116-M83-5B-WT_008","Mafb+/+","P21"
"1064",26,0.48009,"CRnegRCE","L5","220116-M83-5B","220116-M83-5B-WT_008","Mafb+/+","P21"
"1065",19,0.58002,"CRnegRCE","L6","220116-M83-5B","220116-M83-5B-WT_008","Mafb+/+","P21"
"1066",2,0.10471,"RCE","L1","220116-M83-5B","220116-M83-5B-WT_009","Mafb+/+","P21"
"1067",15,0.3665,"RCE","L23","220116-M83-5B","220116-M83-5B-WT_009","Mafb+/+","P21"
"1068",24,0.22812,"RCE","L4","220116-M83-5B","220116-M83-5B-WT_009","Mafb+/+","P21"
"1069",71,0.40576,"RCE","L5","220116-M83-5B","220116-M83-5B-WT_009","Mafb+/+","P21"
"1070",25,0.44316,"RCE","L6","220116-M83-5B","220116-M83-5B-WT_009","Mafb+/+","P21"
"1071",1,0.10471,"RCE_CR","L1","220116-M83-5B","220116-M83-5B-WT_009","Mafb+/+","P21"
"1072",6,0.3665,"RCE_CR","L23","220116-M83-5B","220116-M83-5B-WT_009","Mafb+/+","P21"
"1073",4,0.22812,"RCE_CR","L4","220116-M83-5B","220116-M83-5B-WT_009","Mafb+/+","P21"
"1074",6,0.40576,"RCE_CR","L5","220116-M83-5B","220116-M83-5B-WT_009","Mafb+/+","P21"
"1075",3,0.44316,"RCE_CR","L6","220116-M83-5B","220116-M83-5B-WT_009","Mafb+/+","P21"
"1076",2,0.10471,"CRnegRCE","L1","220116-M83-5B","220116-M83-5B-WT_009","Mafb+/+","P21"
"1077",18,0.3665,"CRnegRCE","L23","220116-M83-5B","220116-M83-5B-WT_009","Mafb+/+","P21"
"1078",10,0.22812,"CRnegRCE","L4","220116-M83-5B","220116-M83-5B-WT_009","Mafb+/+","P21"
"1079",15,0.40576,"CRnegRCE","L5","220116-M83-5B","220116-M83-5B-WT_009","Mafb+/+","P21"
"1080",9,0.44316,"CRnegRCE","L6","220116-M83-5B","220116-M83-5B-WT_009","Mafb+/+","P21"
"1081",0,0.10062,"RCE","L1","220116-M83-5B","220116-M83-5B-WT_010","Mafb+/+","P21"
"1082",14,0.4163,"RCE","L23","220116-M83-5B","220116-M83-5B-WT_010","Mafb+/+","P21"
"1083",26,0.29003,"RCE","L4","220116-M83-5B","220116-M83-5B-WT_010","Mafb+/+","P21"
"1084",94,0.45576,"RCE","L5","220116-M83-5B","220116-M83-5B-WT_010","Mafb+/+","P21"
"1085",45,0.62149,"RCE","L6","220116-M83-5B","220116-M83-5B-WT_010","Mafb+/+","P21"
"1086",0,0.10062,"RCE_CR","L1","220116-M83-5B","220116-M83-5B-WT_010","Mafb+/+","P21"
"1087",5,0.4163,"RCE_CR","L23","220116-M83-5B","220116-M83-5B-WT_010","Mafb+/+","P21"
"1088",0,0.29003,"RCE_CR","L4","220116-M83-5B","220116-M83-5B-WT_010","Mafb+/+","P21"
"1089",2,0.45576,"RCE_CR","L5","220116-M83-5B","220116-M83-5B-WT_010","Mafb+/+","P21"
"1090",2,0.62149,"RCE_CR","L6","220116-M83-5B","220116-M83-5B-WT_010","Mafb+/+","P21"
"1091",2,0.10062,"CRnegRCE","L1","220116-M83-5B","220116-M83-5B-WT_010","Mafb+/+","P21"
"1092",20,0.4163,"CRnegRCE","L23","220116-M83-5B","220116-M83-5B-WT_010","Mafb+/+","P21"
"1093",13,0.29003,"CRnegRCE","L4","220116-M83-5B","220116-M83-5B-WT_010","Mafb+/+","P21"
"1094",11,0.45576,"CRnegRCE","L5","220116-M83-5B","220116-M83-5B-WT_010","Mafb+/+","P21"
"1095",12,0.62149,"CRnegRCE","L6","220116-M83-5B","220116-M83-5B-WT_010","Mafb+/+","P21"
"1096",2,0.093833,"RCE","L1","220116-M83-5B","220116-M83-5B-WT_011","Mafb+/+","P21"
"1097",23,0.35106,"RCE","L23","220116-M83-5B","220116-M83-5B-WT_011","Mafb+/+","P21"
"1098",22,0.25885,"RCE","L4","220116-M83-5B","220116-M83-5B-WT_011","Mafb+/+","P21"
"1099",37,0.3543,"RCE","L5","220116-M83-5B","220116-M83-5B-WT_011","Mafb+/+","P21"
"1100",32,0.45299,"RCE","L6","220116-M83-5B","220116-M83-5B-WT_011","Mafb+/+","P21"
"1101",0,0.093833,"RCE_CR","L1","220116-M83-5B","220116-M83-5B-WT_011","Mafb+/+","P21"
"1102",6,0.35106,"RCE_CR","L23","220116-M83-5B","220116-M83-5B-WT_011","Mafb+/+","P21"
"1103",2,0.25885,"RCE_CR","L4","220116-M83-5B","220116-M83-5B-WT_011","Mafb+/+","P21"
"1104",1,0.3543,"RCE_CR","L5","220116-M83-5B","220116-M83-5B-WT_011","Mafb+/+","P21"
"1105",1,0.45299,"RCE_CR","L6","220116-M83-5B","220116-M83-5B-WT_011","Mafb+/+","P21"
"1106",0,0.093833,"CRnegRCE","L1","220116-M83-5B","220116-M83-5B-WT_011","Mafb+/+","P21"
"1107",14,0.35106,"CRnegRCE","L23","220116-M83-5B","220116-M83-5B-WT_011","Mafb+/+","P21"
"1108",11,0.25885,"CRnegRCE","L4","220116-M83-5B","220116-M83-5B-WT_011","Mafb+/+","P21"
"1109",13,0.3543,"CRnegRCE","L5","220116-M83-5B","220116-M83-5B-WT_011","Mafb+/+","P21"
"1110",10,0.45299,"CRnegRCE","L6","220116-M83-5B","220116-M83-5B-WT_011","Mafb+/+","P21"
"1111",0,0.11116,"RCE","L1","220116-M83-5B","220116-M83-5B-WT_012","Mafb+/+","P21"
"1112",10,0.33845,"RCE","L23","220116-M83-5B","220116-M83-5B-WT_012","Mafb+/+","P21"
"1113",12,0.21236,"RCE","L4","220116-M83-5B","220116-M83-5B-WT_012","Mafb+/+","P21"
"1114",45,0.36167,"RCE","L5","220116-M83-5B","220116-M83-5B-WT_012","Mafb+/+","P21"
"1115",24,0.41974,"RCE","L6","220116-M83-5B","220116-M83-5B-WT_012","Mafb+/+","P21"
"1116",0,0.11116,"RCE_CR","L1","220116-M83-5B","220116-M83-5B-WT_012","Mafb+/+","P21"
"1117",4,0.33845,"RCE_CR","L23","220116-M83-5B","220116-M83-5B-WT_012","Mafb+/+","P21"
"1118",1,0.21236,"RCE_CR","L4","220116-M83-5B","220116-M83-5B-WT_012","Mafb+/+","P21"
"1119",1,0.36167,"RCE_CR","L5","220116-M83-5B","220116-M83-5B-WT_012","Mafb+/+","P21"
"1120",2,0.41974,"RCE_CR","L6","220116-M83-5B","220116-M83-5B-WT_012","Mafb+/+","P21"
"1121",1,0.11116,"CRnegRCE","L1","220116-M83-5B","220116-M83-5B-WT_012","Mafb+/+","P21"
"1122",29,0.33845,"CRnegRCE","L23","220116-M83-5B","220116-M83-5B-WT_012","Mafb+/+","P21"
"1123",12,0.21236,"CRnegRCE","L4","220116-M83-5B","220116-M83-5B-WT_012","Mafb+/+","P21"
"1124",13,0.36167,"CRnegRCE","L5","220116-M83-5B","220116-M83-5B-WT_012","Mafb+/+","P21"
"1125",17,0.41974,"CRnegRCE","L6","220116-M83-5B","220116-M83-5B-WT_012","Mafb+/+","P21"
"1126",2,0.17281,"RCE","L1","220116-M83-5B","220116-M83-5B-WT_013","Mafb+/+","P21"
"1127",19,0.39468,"RCE","L23","220116-M83-5B","220116-M83-5B-WT_013","Mafb+/+","P21"
"1128",25,0.31574,"RCE","L4","220116-M83-5B","220116-M83-5B-WT_013","Mafb+/+","P21"
"1129",78,0.46081,"RCE","L5","220116-M83-5B","220116-M83-5B-WT_013","Mafb+/+","P21"
"1130",41,0.57602,"RCE","L6","220116-M83-5B","220116-M83-5B-WT_013","Mafb+/+","P21"
"1131",1,0.17281,"RCE_CR","L1","220116-M83-5B","220116-M83-5B-WT_013","Mafb+/+","P21"
"1132",7,0.39468,"RCE_CR","L23","220116-M83-5B","220116-M83-5B-WT_013","Mafb+/+","P21"
"1133",4,0.31574,"RCE_CR","L4","220116-M83-5B","220116-M83-5B-WT_013","Mafb+/+","P21"
"1134",4,0.46081,"RCE_CR","L5","220116-M83-5B","220116-M83-5B-WT_013","Mafb+/+","P21"
"1135",6,0.57602,"RCE_CR","L6","220116-M83-5B","220116-M83-5B-WT_013","Mafb+/+","P21"
"1136",1,0.17281,"CRnegRCE","L1","220116-M83-5B","220116-M83-5B-WT_013","Mafb+/+","P21"
"1137",18,0.39468,"CRnegRCE","L23","220116-M83-5B","220116-M83-5B-WT_013","Mafb+/+","P21"
"1138",15,0.31574,"CRnegRCE","L4","220116-M83-5B","220116-M83-5B-WT_013","Mafb+/+","P21"
"1139",9,0.46081,"CRnegRCE","L5","220116-M83-5B","220116-M83-5B-WT_013","Mafb+/+","P21"
"1140",31,0.57602,"CRnegRCE","L6","220116-M83-5B","220116-M83-5B-WT_013","Mafb+/+","P21"
"1141",0,0.11231,"RCE","L1","220116-M83-5B","220116-M83-5B-WT_014","Mafb+/+","P21"
"1142",19,0.34383,"RCE","L23","220116-M83-5B","220116-M83-5B-WT_014","Mafb+/+","P21"
"1143",20,0.21598,"RCE","L4","220116-M83-5B","220116-M83-5B-WT_014","Mafb+/+","P21"
"1144",89,0.43713,"RCE","L5","220116-M83-5B","220116-M83-5B-WT_014","Mafb+/+","P21"
"1145",33,0.48033,"RCE","L6","220116-M83-5B","220116-M83-5B-WT_014","Mafb+/+","P21"
"1146",0,0.11231,"RCE_CR","L1","220116-M83-5B","220116-M83-5B-WT_014","Mafb+/+","P21"
"1147",8,0.34383,"RCE_CR","L23","220116-M83-5B","220116-M83-5B-WT_014","Mafb+/+","P21"
"1148",4,0.21598,"RCE_CR","L4","220116-M83-5B","220116-M83-5B-WT_014","Mafb+/+","P21"
"1149",5,0.43713,"RCE_CR","L5","220116-M83-5B","220116-M83-5B-WT_014","Mafb+/+","P21"
"1150",1,0.48033,"RCE_CR","L6","220116-M83-5B","220116-M83-5B-WT_014","Mafb+/+","P21"
"1151",2,0.11231,"CRnegRCE","L1","220116-M83-5B","220116-M83-5B-WT_014","Mafb+/+","P21"
"1152",20,0.34383,"CRnegRCE","L23","220116-M83-5B","220116-M83-5B-WT_014","Mafb+/+","P21"
"1153",19,0.21598,"CRnegRCE","L4","220116-M83-5B","220116-M83-5B-WT_014","Mafb+/+","P21"
"1154",17,0.43713,"CRnegRCE","L5","220116-M83-5B","220116-M83-5B-WT_014","Mafb+/+","P21"
"1155",9,0.48033,"CRnegRCE","L6","220116-M83-5B","220116-M83-5B-WT_014","Mafb+/+","P21"
"1156",2,0.08496,"RCE","L1","220116-M83-5B","220116-M83-5B-WT_015","Mafb+/+","P21"
"1157",15,0.26995,"RCE","L23","220116-M83-5B","220116-M83-5B-WT_015","Mafb+/+","P21"
"1158",12,0.13018,"RCE","L4","220116-M83-5B","220116-M83-5B-WT_015","Mafb+/+","P21"
"1159",40,0.1754,"RCE","L5","220116-M83-5B","220116-M83-5B-WT_015","Mafb+/+","P21"
"1160",17,0.24666,"RCE","L6","220116-M83-5B","220116-M83-5B-WT_015","Mafb+/+","P21"
"1161",0,0.08496,"RCE_CR","L1","220116-M83-5B","220116-M83-5B-WT_015","Mafb+/+","P21"
"1162",3,0.26995,"RCE_CR","L23","220116-M83-5B","220116-M83-5B-WT_015","Mafb+/+","P21"
"1163",1,0.13018,"RCE_CR","L4","220116-M83-5B","220116-M83-5B-WT_015","Mafb+/+","P21"
"1164",3,0.1754,"RCE_CR","L5","220116-M83-5B","220116-M83-5B-WT_015","Mafb+/+","P21"
"1165",0,0.24666,"RCE_CR","L6","220116-M83-5B","220116-M83-5B-WT_015","Mafb+/+","P21"
"1166",0,0.08496,"CRnegRCE","L1","220116-M83-5B","220116-M83-5B-WT_015","Mafb+/+","P21"
"1167",16,0.26995,"CRnegRCE","L23","220116-M83-5B","220116-M83-5B-WT_015","Mafb+/+","P21"
"1168",4,0.13018,"CRnegRCE","L4","220116-M83-5B","220116-M83-5B-WT_015","Mafb+/+","P21"
"1169",8,0.1754,"CRnegRCE","L5","220116-M83-5B","220116-M83-5B-WT_015","Mafb+/+","P21"
"1170",12,0.24666,"CRnegRCE","L6","220116-M83-5B","220116-M83-5B-WT_015","Mafb+/+","P21"
"1171",3,0.10975,"RCE","L1","220116-M83-5B","220116-M83-5B-WT_016","Mafb+/+","P21"
"1172",12,0.2814,"RCE","L23","220116-M83-5B","220116-M83-5B-WT_016","Mafb+/+","P21"
"1173",20,0.15899,"RCE","L4","220116-M83-5B","220116-M83-5B-WT_016","Mafb+/+","P21"
"1174",57,0.22512,"RCE","L5","220116-M83-5B","220116-M83-5B-WT_016","Mafb+/+","P21"
"1175",18,0.29688,"RCE","L6","220116-M83-5B","220116-M83-5B-WT_016","Mafb+/+","P21"
"1176",1,0.10975,"RCE_CR","L1","220116-M83-5B","220116-M83-5B-WT_016","Mafb+/+","P21"
"1177",7,0.2814,"RCE_CR","L23","220116-M83-5B","220116-M83-5B-WT_016","Mafb+/+","P21"
"1178",1,0.15899,"RCE_CR","L4","220116-M83-5B","220116-M83-5B-WT_016","Mafb+/+","P21"
"1179",5,0.22512,"RCE_CR","L5","220116-M83-5B","220116-M83-5B-WT_016","Mafb+/+","P21"
"1180",0,0.29688,"RCE_CR","L6","220116-M83-5B","220116-M83-5B-WT_016","Mafb+/+","P21"
"1181",4,0.10975,"CRnegRCE","L1","220116-M83-5B","220116-M83-5B-WT_016","Mafb+/+","P21"
"1182",28,0.2814,"CRnegRCE","L23","220116-M83-5B","220116-M83-5B-WT_016","Mafb+/+","P21"
"1183",11,0.15899,"CRnegRCE","L4","220116-M83-5B","220116-M83-5B-WT_016","Mafb+/+","P21"
"1184",11,0.22512,"CRnegRCE","L5","220116-M83-5B","220116-M83-5B-WT_016","Mafb+/+","P21"
"1185",2,0.29688,"CRnegRCE","L6","220116-M83-5B","220116-M83-5B-WT_016","Mafb+/+","P21"
"1186",2,0.12815,"RCE","L1","220116-M83-5B","220116-M83-5B-WT_018","Mafb+/+","P21"
"1187",16,0.27193,"RCE","L23","220116-M83-5B","220116-M83-5B-WT_018","Mafb+/+","P21"
"1188",22,0.25318,"RCE","L4","220116-M83-5B","220116-M83-5B-WT_018","Mafb+/+","P21"
"1189",64,0.3657,"RCE","L5","220116-M83-5B","220116-M83-5B-WT_018","Mafb+/+","P21"
"1190",16,0.34851,"RCE","L6","220116-M83-5B","220116-M83-5B-WT_018","Mafb+/+","P21"
"1191",1,0.12815,"RCE_CR","L1","220116-M83-5B","220116-M83-5B-WT_018","Mafb+/+","P21"
"1192",4,0.27193,"RCE_CR","L23","220116-M83-5B","220116-M83-5B-WT_018","Mafb+/+","P21"
"1193",2,0.25318,"RCE_CR","L4","220116-M83-5B","220116-M83-5B-WT_018","Mafb+/+","P21"
"1194",1,0.3657,"RCE_CR","L5","220116-M83-5B","220116-M83-5B-WT_018","Mafb+/+","P21"
"1195",0,0.34851,"RCE_CR","L6","220116-M83-5B","220116-M83-5B-WT_018","Mafb+/+","P21"
"1196",3,0.12815,"CRnegRCE","L1","220116-M83-5B","220116-M83-5B-WT_018","Mafb+/+","P21"
"1197",5,0.27193,"CRnegRCE","L23","220116-M83-5B","220116-M83-5B-WT_018","Mafb+/+","P21"
"1198",7,0.25318,"CRnegRCE","L4","220116-M83-5B","220116-M83-5B-WT_018","Mafb+/+","P21"
"1199",8,0.3657,"CRnegRCE","L5","220116-M83-5B","220116-M83-5B-WT_018","Mafb+/+","P21"
"1200",12,0.34851,"CRnegRCE","L6","220116-M83-5B","220116-M83-5B-WT_018","Mafb+/+","P21"
"1201",2,0.11654,"RCE","L1","220116-M83-5B","220116-M83-5B-WT_019","Mafb+/+","P21"
"1202",14,0.25549,"RCE","L23","220116-M83-5B","220116-M83-5B-WT_019","Mafb+/+","P21"
"1203",24,0.22112,"RCE","L4","220116-M83-5B","220116-M83-5B-WT_019","Mafb+/+","P21"
"1204",50,0.25698,"RCE","L5","220116-M83-5B","220116-M83-5B-WT_019","Mafb+/+","P21"
"1205",26,0.29134,"RCE","L6","220116-M83-5B","220116-M83-5B-WT_019","Mafb+/+","P21"
"1206",1,0.11654,"RCE_CR","L1","220116-M83-5B","220116-M83-5B-WT_019","Mafb+/+","P21"
"1207",7,0.25549,"RCE_CR","L23","220116-M83-5B","220116-M83-5B-WT_019","Mafb+/+","P21"
"1208",2,0.22112,"RCE_CR","L4","220116-M83-5B","220116-M83-5B-WT_019","Mafb+/+","P21"
"1209",2,0.25698,"RCE_CR","L5","220116-M83-5B","220116-M83-5B-WT_019","Mafb+/+","P21"
"1210",1,0.29134,"RCE_CR","L6","220116-M83-5B","220116-M83-5B-WT_019","Mafb+/+","P21"
"1211",2,0.11654,"CRnegRCE","L1","220116-M83-5B","220116-M83-5B-WT_019","Mafb+/+","P21"
"1212",15,0.25549,"CRnegRCE","L23","220116-M83-5B","220116-M83-5B-WT_019","Mafb+/+","P21"
"1213",15,0.22112,"CRnegRCE","L4","220116-M83-5B","220116-M83-5B-WT_019","Mafb+/+","P21"
"1214",10,0.25698,"CRnegRCE","L5","220116-M83-5B","220116-M83-5B-WT_019","Mafb+/+","P21"
"1215",19,0.29134,"CRnegRCE","L6","220116-M83-5B","220116-M83-5B-WT_019","Mafb+/+","P21"
"1216",2,0.14341,"RCE","L1","220116-M83-5B","220116-M83-5B-WT_020","Mafb+/+","P21"
"1217",13,0.27645,"RCE","L23","220116-M83-5B","220116-M83-5B-WT_020","Mafb+/+","P21"
"1218",21,0.24362,"RCE","L4","220116-M83-5B","220116-M83-5B-WT_020","Mafb+/+","P21"
"1219",47,0.25744,"RCE","L5","220116-M83-5B","220116-M83-5B-WT_020","Mafb+/+","P21"
"1220",22,0.27127,"RCE","L6","220116-M83-5B","220116-M83-5B-WT_020","Mafb+/+","P21"
"1221",0,0.14341,"RCE_CR","L1","220116-M83-5B","220116-M83-5B-WT_020","Mafb+/+","P21"
"1222",7,0.27645,"RCE_CR","L23","220116-M83-5B","220116-M83-5B-WT_020","Mafb+/+","P21"
"1223",3,0.24362,"RCE_CR","L4","220116-M83-5B","220116-M83-5B-WT_020","Mafb+/+","P21"
"1224",1,0.25744,"RCE_CR","L5","220116-M83-5B","220116-M83-5B-WT_020","Mafb+/+","P21"
"1225",1,0.27127,"RCE_CR","L6","220116-M83-5B","220116-M83-5B-WT_020","Mafb+/+","P21"
"1226",4,0.14341,"CRnegRCE","L1","220116-M83-5B","220116-M83-5B-WT_020","Mafb+/+","P21"
"1227",15,0.27645,"CRnegRCE","L23","220116-M83-5B","220116-M83-5B-WT_020","Mafb+/+","P21"
